32,0.59999999999999998,-1.9291666666666667,-1.9791666666666667,2.5291666666666659,2.6041666666666661,881.5,325.5,988.5,435.5
33,0.59999999999999998,-1.9291666666666667,-1.8541666666666667,2.5291666666666659,2.520833333333333,1629.5,215.5,1736.5,320.5
34,0.59999999999999998,-1.9291666666666667,-1.9791666666666667,2.5291666666666659,2.6041666666666661,1427.5,325.5,1534.5,435.5
35,0.59999999999999998,-1.9008333333333334,-2.0208333333333335,2.5158333333333336,2.7708333333333335,1412.5,901.5,1518.5,1016.5
36,0.59999999999999998,-1.9683333333333333,-2.1875,2.5733333333333337,2.7708333333333326,1525.5,1373.5,1634.5,1492.5
37,0.59999999999999998,-1.9708333333333334,-2.0208333333333335,2.5708333333333333,2.7708333333333335,0.5,784.5,109.5,899.5
38,0.59999999999999998,-1.9375,-2.0208333333333335,2.5625,2.7708333333333335,458.5,784.5,566.5,899.5
39,0.59999999999999998,-1.9420000000000002,-2.0208333333333335,2.5579999999999994,2.7708333333333335,785.5,784.5,893.5,899.5
40,0.59999999999999998,-1.9450000000000001,-2.0208333333333335,2.5550000000000002,2.7708333333333335,1466.5,784.5,1574.5,899.5
41,0.59999999999999998,-1.9221666666666668,-2.0208333333333335,2.536166666666666,2.7708333333333335,220.5,668.5,327.5,783.5
42,0.59999999999999998,-1.9221666666666668,-2.0208333333333335,2.536166666666666,2.7708333333333335,328.5,668.5,435.5,783.5
43,0.59999999999999998,-1.9460000000000002,-2.0208333333333335,2.5539999999999994,2.7708333333333335,436.5,668.5,544.5,783.5
44,0.59999999999999998,-1.9291666666666665,-2.0208333333333335,2.5291666666666659,2.7708333333333335,545.5,668.5,652.5,783.5
45,0.59999999999999998,-1.9291666666666667,-2.0208333333333335,2.5291666666666659,2.7708333333333335,874.5,668.5,981.5,783.5
46,0.59999999999999998,-1.9800000000000002,-2.0208333333333335,2.5199999999999996,2.7708333333333335,982.5,668.5,1090.5,783.5
